,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name
179,Non - Fraud,160.29,0.17,320.92,2,2,0,62.113976,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
180,Non - Fraud,2738.04,28438.68,309029.13,9,10,0,0.776363,0.337629,0.372318,3.3508583780000003,0.025432642,211.5104455,78.3238692,0.0,1.0,1.0
181,Non - Fraud,0.0,0.0,0.0,0,1,0,0.06687,0.06687,0.0,0.0,0.06686957,0.0,0.0,0.0,0.0,0.0
182,Non - Fraud,5.02,0.0,15.05,3,2,0,1490.268996,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
183,Non - Fraud,163.27,0.01,326.57,2,3,0,80.98698399999998,33.666667,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
184,Non - Fraud,1544.46,11058.69,318167.58,27,25,0,3.0,1.157363,1.071212,28.92272444,0.01134102,0.0,0.0,0.0,0.0,0.0
185,Non - Fraud,3895.33,20374.06,96180.12,9,3,0,0.05,0.023333,0.006616,0.05954474,0.01045526,1673.466628,46222.18663,0.0,4.0,1.0
186,Non - Fraud,6571.4,1715.89,990931.58,138,49,0,9.98,3.481437,1.320341,182.2070676,-11.61665783,1900853.765,620863.3194,0.0,30.0,66.0
187,Fraud,0.0,6534.48,71879.33,0,11,1,0.1,0.031818,0.0,0.0,0.35,0.0,100.0,0.0,1.0,0.0
188,Fraud,0.0,278.24,8188.48,1,3,0,1.196769,0.7491359999999999,2.24,2.24,0.00740802,13.37,0.0,0.0,0.0,1.0
189,Non - Fraud,162.16,0.33,324.97,2,2,0,66.496661,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
190,Non - Fraud,0.0,152406.62,304813.25,0,2,0,0.1002,0.056307,0.0,0.0,0.11261448,31.91028244,0.0,0.0,0.0,5.0
191,Non - Fraud,8.5,29673.22,118718.4,3,4,0,7.608,4.03925,5.384707,16.154120000000002,0.00288,2.0,0.0,0.0,0.0,2.0
192,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Non - Fraud,2776.28,116598.75,979986.77,17,8,0,27.962,7.8801960000000015,3.707832,63.03315083,0.00842054,0.0,0.0,0.0,0.0,0.0
194,Non - Fraud,206.49,665.98,1307279.17,561,1789,0,3.407858,0.416027,1.326232,744.0161300999998,0.257001203,4.256887637,0.0,0.0,0.0,1.0
195,Non - Fraud,0.0,0.0,51.95,1,1,0,0.097559,0.097559,0.097055,0.097055,0.000504,0.0,0.0,0.0,0.0,0.0
196,Non - Fraud,4560.4,3641.5,980145.68,175,50,0,15.0,2.890266,0.8388030000000001,146.7905,-2.277202149,7493724.771000002,3307503.189,0.0,38.0,103.0
197,Non - Fraud,3.8,21915.69,43838.98,2,2,0,23.255814,21.627907,21.626993,43.25398604,0.00182791,0.0,0.0,0.0,0.0,0.0
198,Non - Fraud,22387.89,5.08,89561.72,4,2,0,60.0,30.05,15.0245,60.098,0.002,601.5102246,0.0,0.0,0.0,2.0
199,Non - Fraud,35.82,13582.74,258645.15,16,19,0,2.17802,0.552257,0.6552479999999999,10.48397004,0.008913569,0.0,0.0,0.0,0.0,0.0
200,Non - Fraud,0.0,0.0,493.47,1,1,0,25.0,25.0,24.9978,24.9978,0.0022,0.0,0.0,0.0,0.0,0.0
201,Non - Fraud,0.0,2983.53,226748.45,0,76,1,24.5685,1.038998,0.0,0.0,78.96385255,1.15476308,0.0,0.0,0.0,1.0
202,Non - Fraud,2.73,15321.4,45972.4,3,3,0,1.0,0.735568,0.7350810000000001,2.205243955,0.001459281,0.0,0.0,0.0,0.0,0.0
203,Non - Fraud,0.0,2650.9,548737.1,0,207,1,10.695,0.753735,0.0,0.0,156.02318369999998,1.2111287309999998,0.0,0.0,0.0,2.0
204,Non - Fraud,0.0,19359.79,193597.92,0,10,1,186.0,37.06697,0.0,0.0,370.6697,2.233929411,0.0,0.0,0.0,1.0
205,Non - Fraud,0.0,1655.13,226752.87,0,137,1,0.378289,0.19327,0.0,0.0,26.47799466,0.7102937490000001,0.0,0.0,0.0,2.0
206,Non - Fraud,22.1,0.0,66.3,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
207,Non - Fraud,1890.86,6042.93,892562.65,194,87,0,79.1,5.996430999999999,2.688525,521.5739443,0.115519764,92182.63793,72265.4105,0.0,41.0,27.0
208,Non - Fraud,0.0,8596.87,42984.33,0,5,1,2.008,0.9964,0.0,0.0,4.982,666.0,0.0,0.0,0.0,1.0
209,Non - Fraud,744.0,1675.05,1067171.78,43,618,0,88.0,0.543435,5.4095830000000005,232.6120627,103.2308764,4507.309524,2.139062577,0.0,1.0,21.0
210,Non - Fraud,0.0,4497.14,319297.02,0,71,1,0.524652,0.270489,0.0,0.0,19.20471339,3.5835742230000003,0.0,0.0,0.0,4.0
211,Non - Fraud,0.0,1522.09,226791.05,0,149,1,2.576237,0.931151,0.0,0.0,138.74150269999998,1.915082082,0.0,0.0,0.0,2.0
212,Non - Fraud,50.57,2084.43,1218326.62,556,571,0,1.127247,0.997305,1.023107,568.8473116,0.61406842,302.3058295,0.0,0.0,0.0,4.0
213,Non - Fraud,49127.28,110.88,295207.17,6,4,0,3.483335,2.666938,1.7771669999999995,10.663,0.00475107,20539.184,5.0,0.0,1.0,3.0
214,Non - Fraud,18.77,138.96,1483.4,5,10,0,827.7191,95.226721,190.452969,952.2648429,0.002370218,0.0,0.0,0.0,0.0,0.0
215,Fraud,56.38,136.26,2020.38,2,14,0,30.147097,3.410244,23.871645,47.7432898,0.000126,0.0,0.0,0.0,0.0,0.0
216,Fraud,116.87,123.54,2951.62,2,22,0,8.782612,2.447695,26.924162,53.84832411,0.000966,0.0,0.0,0.0,0.0,0.0
217,Non - Fraud,104.73,0.0,314.18,3,1,0,101.0,101.0,33.66617100000001,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0
218,Non - Fraud,0.0,25194.73,226752.53,0,9,1,405.0,104.788889,0.0,0.0,943.1,604.5195779000002,0.0,0.0,0.0,2.0
219,Non - Fraud,9.78,16697.91,350861.58,21,21,0,15.5179,1.625712,1.62299,34.08279784,0.057156688,0.0,0.0,0.0,0.0,0.0
220,Non - Fraud,109.48,0.0,328.45,3,2,0,52.348566,50.5,33.666004,100.9980123,0.001987749,0.0,0.0,0.0,0.0,0.0
221,Non - Fraud,0.0,2101.09,229018.72,0,109,1,0.998556,0.442732,0.0,0.0,48.25779883,1.264117992,0.0,0.0,0.0,2.0
222,Non - Fraud,0.0,2405.98,283905.73,0,118,1,1.125244,0.403462,0.0,0.0,47.60848499,0.969261436,0.0,0.0,0.0,1.0
223,Non - Fraud,4600.03,6634.3,1029417.03,156,47,0,25.0,6.5072220000000005,2.25668,352.0420242,-46.20258701,1556395689.0,210411.2075,0.0,34.0,69.0
224,Non - Fraud,1079.04,2568.37,99102.82,30,26,0,131.666593,19.157245,78.97364,2369.209195,-1871.120836,10010.00001,10010.00001,0.0,3.0,3.0
225,Non - Fraud,3.54,8328.12,24995.0,3,3,0,1.37,1.123183,1.122718,3.368154657,0.001395636,0.0,0.0,0.0,0.0,0.0
226,Fraud,0.0,111.54,250151.05,1,19,0,9.958494,1.351064,25.669346,25.66934623,0.0008609999999999,2.51e-13,0.0,0.0,0.0,3.0
227,Non - Fraud,18.94,0.45,76.65,4,2,0,83.979469,50.5,25.249482,100.9979277,0.002072343,0.0,0.0,0.0,0.0,0.0
228,Non - Fraud,7.38,373.04,913192.53,2324,2402,0,26.337025,1.91791,1.981467,4604.929232,1.8912579,5.01,0.0,0.0,0.0,2.0
229,Fraud,7321.26,386.13,25825.08,3,10,0,1.38,0.324325,1.077333,3.232,0.011246661,1.337,0.0,0.0,0.0,1.0
230,Non - Fraud,2.09,133779.25,535133.73,8,4,0,0.032174,0.02505,0.011701,0.093606401,0.006592895,0.0,0.0,0.0,0.0,0.0
231,Non - Fraud,4.68,10516.15,31562.5,3,3,0,0.424192,0.164668,0.164223,0.492667732,0.001337458,0.0,0.0,0.0,0.0,0.0
232,Non - Fraud,0.0,0.0,299011.27,1,1,0,9.999528,9.999528,9.999108,9.99910837,0.00042,898.6812582,0.0,0.0,0.0,5.0
233,Non - Fraud,12.91,19998.4,100043.67,4,5,0,9.7,4.039,5.042482,20.1699287,0.0250713,0.0,0.0,0.0,0.0,0.0
234,Non - Fraud,161.28,0.4,323.75,2,3,0,80.89895,33.666667,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
235,Non - Fraud,483.29,193544.81,972073.7,9,5,0,27.8527,6.565053999999999,3.647014,32.82312471,0.00214529,0.0,0.0,0.0,0.0,0.0
236,Non - Fraud,13.72,10900.63,76400.45,7,7,0,31.575882,8.870693,8.870244999999997,62.09171492,0.00313734,0.0,0.0,0.0,0.0,0.0
237,Fraud,0.0,72.93,125972.95,1,33,0,8.462422,1.06348,35.092884000000005,35.09288382,0.001953,2.1e-11,0.0,0.0,0.0,2.0
238,Non - Fraud,10269.07,16752.07,316681.52,8,14,0,11.544906,1.835974,3.212181,25.69744967,0.006191869,548.7634370000002,0.0,0.0,0.0,6.0
239,Non - Fraud,13554.51,59320.92,974489.6,15,13,0,0.225662,0.07517,0.804858,12.0728714,-11.09565935,0.7532298000000001,0.0,0.0,0.0,1.0
240,Non - Fraud,16.99,502.75,941785.77,1813,1812,0,12.232044,0.519964,0.5191439999999999,941.2088706,0.96658153,0.0,0.0,0.0,0.0,0.0
241,Fraud,3420.34,86.52,13854.4,4,2,0,0.6,0.456593,0.227435,0.90974125,0.003444,0.0,0.0,0.0,0.0,0.0
242,Non - Fraud,6141.71,9067.92,270557.78,16,19,0,2.478822,0.500169,0.593548,9.496769806,0.0064419859999999,97.87406177,97.87406177,0.0,2.0,2.0
243,Non - Fraud,0.0,0.0,55.75,1,1,0,2.2,2.2,2.198953,2.198953043,0.001046957,0.0,0.0,0.0,0.0,0.0
244,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0
245,Non - Fraud,162.33,0.3,325.27,2,2,0,87.72283900000002,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
246,Non - Fraud,24302.23,7762.17,444186.57,17,4,0,47.004,20.20328,3.496471,59.44,21.37312027,96150.61778,78089.45174,0.0,4.0,20.0
247,Non - Fraud,0.0,13146.22,105169.75,0,8,1,11.999495,5.25655,0.0,0.0,42.05239787,1.387765021,0.0,0.0,0.0,1.0
248,Non - Fraud,1460.94,5243.69,982426.5,292,106,0,94.08,11.560268,4.61038,1346.230957,-120.8425422,7645851.578,7344074.918,0.0,40.0,109.0
249,Non - Fraud,1787.52,76.98,3729.02,2,2,0,0.270346,0.139099,0.138679,0.27735896,0.00084002,0.0,0.0,0.0,0.0,0.0
250,Non - Fraud,0.0,86758.64,260275.93,0,3,1,1.030376,0.910798,0.0,0.0,2.73239294,0.0,0.0,0.0,0.0,0.0
251,Fraud,9461.27,69.02,316708.28,33,65,0,709.573978,19.677775,38.75828900000001,1279.023552,0.03184584,72823.67792,59253.01392000001,0.0,7.0,42.0
252,Non - Fraud,40.87,4399.63,643668.77,140,145,0,90.0,4.783905,4.954339,693.6074158,0.0588,0.0,0.0,0.0,0.0,0.0
253,Non - Fraud,3741.85,7306.26,1013539.73,183,45,0,83.126343,19.391515,5.029541,920.406,-47.78782723,40901848.03,25936298.39,0.0,21.0,35.0
254,Non - Fraud,20.39,0.0,61.18,3,1,0,101.0,101.0,33.665988,100.9979647,0.002035312,0.0,0.0,0.0,0.0,0.0
255,Non - Fraud,159.53,0.33,319.72,2,2,0,62.294732,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
256,Non - Fraud,19901.17,35635.1,940884.37,24,13,0,2.027,0.379974,0.218348,5.240356863,-0.300699333,176.6640122,176.6640024,0.0,4.0,5.0
257,Non - Fraud,2390.4,5058.18,512418.98,153,29,0,33.102848,8.966316,2.078134,317.95447,-57.93130342,45362.15609,43874.27185,0.0,8.0,36.0
258,Fraud,0.0,494.21,58316.73,0,118,1,1.010469,0.033247,0.0,0.0,3.923124188,0.0,100.0,0.0,1.0,0.0
259,Non - Fraud,0.0,32396.89,226778.2,0,7,1,11.4,3.279,0.0,0.0,22.953000000000007,0.858719793,0.0,0.0,0.0,1.0
260,Non - Fraud,0.0,0.0,298742.07,1,1,0,0.049,0.049,0.046721,0.046721173,0.002278827,0.0,0.0,0.0,0.0,0.0
261,Non - Fraud,1.35,217.68,438.05,2,2,0,25.0,13.0,12.999146,25.99829261,0.00170739,0.0,0.0,0.0,0.0,0.0
262,Non - Fraud,443.94,7984.19,409218.27,670,14,0,49.0,14.223,2.223892,1490.007708,-1290.885707,2194.828045,0.0,0.0,0.0,6.0
263,Fraud,0.0,137.75,36431.38,1,7,0,3.3,1.240512,8.68272,8.68272043,0.0008609999999999,1.337,0.0,0.0,0.0,2.0
264,Fraud,757.47,28.5,53682.07,65,156,0,10.0,0.922307,2.234619,145.2502133,-1.3703635769999998,15001.337,0.0,0.0,0.0,2.0
265,Fraud,0.0,10.93,3985.18,1,4,0,5.2,1.921298,7.6843309999999985,7.6843308000000015,0.0008609999999999,1.337,0.0,0.0,0.0,1.0
266,Non - Fraud,16130.32,75552.71,949090.93,12,10,0,0.106036,0.058308,0.048304,0.579650408,0.003428932,0.0,0.0,0.0,0.0,0.0
267,Non - Fraud,18.32,0.0,54.97,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
268,Non - Fraud,0.0,21212.85,169702.78,0,8,1,128.5601,43.593856,0.0,0.0,348.750849,0.7532629759999999,0.0,0.0,0.0,1.0
269,Non - Fraud,9.29,5224.66,104679.02,20,20,0,29.448176,16.585682000000002,16.584408,331.6881684,0.02546468,0.0,0.0,0.0,0.0,0.0
270,Fraud,0.0,787.85,7611.35,1,7,0,4.418364,1.315555,9.206806,9.206806307,0.002079,13.37,0.0,0.0,0.0,2.0
271,Non - Fraud,1458.13,4183.71,1127393.0,53,251,0,5.1,1.076657,5.191226,275.1349633,-4.89406396,4615527.039,100.0,0.0,1.0,25.0
272,Fraud,0.0,3409.52,44588.63,1,11,0,0.994,0.149083,1.639425,1.63942513,0.000483,2.174315786,0.0,0.0,0.0,1.0
273,Non - Fraud,232.15,4540.31,199746.97,39,42,0,0.37434,0.071486,0.076384,2.97899047,0.023421212,0.0,0.0,0.0,0.0,0.0
274,Non - Fraud,7856.87,41689.43,323253.52,4,7,0,0.462,0.223185,0.390133,1.56053263,0.001764,69371.22626,0.0,0.0,0.0,10.0
275,Non - Fraud,40.67,53896.54,539372.08,10,10,0,4.81,1.44369,1.443192,14.43192015,0.004983385,0.0,0.0,0.0,0.0,0.0
276,Non - Fraud,201.39,180.13,1727.45,5,4,1,3.134371,1.579329,1.253666,6.26833174,0.04898472,0.0,0.0,0.0,0.0,0.0
277,Non - Fraud,0.0,0.0,42393.82,1,1,0,1.548853,1.548853,1.548403,1.548403419,0.000449141,0.116669329,0.0,0.0,0.0,1.0
278,Non - Fraud,0.0,5043.88,161404.23,0,32,1,10.896161,3.5549190000000004,0.0,0.0,113.7574012,1.957613578,0.0,0.0,0.0,1.0
279,Non - Fraud,145.07,1573.61,164848.47,95,96,0,1.008509,0.221031,0.222938,21.17906271,0.039921,0.0,0.0,0.0,0.0,0.0
280,Non - Fraud,161.78,0.84,325.23,2,2,0,65.96220600000001,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
281,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Non - Fraud,14881.98,0.0,29763.97,2,1,0,10.535733,10.535733,5.267426,10.53485107,0.000882,1.06225743,0.0,0.0,0.0,1.0
283,Non - Fraud,2.44,14294.35,271639.03,19,19,0,1.019223,0.635292,0.634872,12.06255939,0.007980006,0.0,0.0,0.0,0.0,0.0
284,Non - Fraud,162.67,0.82,326.97,2,2,0,97.125107,50.5,50.499246,100.9984925,0.00150753,0.0,0.0,0.0,0.0,0.0
285,Fraud,0.0,73.97,670.77,1,2,0,5.0,3.002442,6.004022,6.0040222000000005,0.0008609999999999,13.37,0.0,0.0,0.0,2.0
286,Fraud,0.0,0.0,1742.25,1,1,0,0.51,0.51,0.509139,0.509139,0.0008609999999999,0.0,0.0,0.0,0.0,0.0
287,Non - Fraud,0.0,0.0,7.92,1,1,0,0.593561,0.593561,0.59312,0.5931199,0.000441,0.0,0.0,0.0,0.0,0.0
288,Non - Fraud,0.0,8417.74,193608.08,0,23,1,28.996,2.094647,0.0,0.0,48.17687541,0.452071738,0.0,0.0,0.0,1.0
289,Fraud,0.0,4.72,1348.62,1,2,0,10.0,5.70594,11.411019,11.41101925,0.0008609999999999,0.0,0.0,0.0,0.0,0.0
290,Fraud,0.0,0.0,196.08,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Non - Fraud,160.7,0.84,323.08,2,2,0,78.41591899999997,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
292,Non - Fraud,16446.04,1902.67,64559.52,3,8,0,12.0,6.236014,16.628320000000002,49.8849602,0.00315005,603.7546955,0.0,0.0,0.0,2.0
293,Non - Fraud,4.31,13.01,60.5,8,2,0,1.98,0.995,0.493,3.944,-1.954,2.805868082,2.805868082,0.0,1.0,1.0
294,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Non - Fraud,7861.04,29707.7,1358599.27,33,37,0,860.66948,35.906356,40.739091,1344.39,-15.85483553,50194.91629,23456.51897,0.0,5.0,36.0
296,Fraud,10.19,2987.0,17983.13,6,6,0,0.507827,0.236386,0.235476,1.41285449,0.00546,0.0,0.0,0.0,0.0,0.0
297,Fraud,0.0,168.08,1512.73,0,9,0,1.21175,0.540137,0.0,0.0,4.861229115,8.48e-14,0.0,0.0,0.0,1.0
298,Non - Fraud,4186.84,3868.26,725779.35,129,48,0,88.995,10.745922,6.746747999999998,870.3304695,-354.5262173,4521338.228,3877751.2,0.0,32.0,30.0
299,Fraud,1215.31,612.83,5494.78,2,5,0,1.26431,0.610862,1.497009,2.99401888,0.060291,19051.337,0.0,0.0,0.0,2.0
300,Non - Fraud,0.0,2338.63,215154.35,0,92,1,50.195,0.848925,0.0,0.0,78.10114116,0.400801501,0.0,0.0,0.0,1.0
301,Fraud,0.0,0.0,21232.68,1,1,0,1.276803,1.276803,1.275753,1.27575299,0.00105,13.37,0.0,0.0,0.0,1.0
302,Non - Fraud,22.21,0.0,66.62,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
303,Non - Fraud,0.0,9042.13,198926.8,0,22,1,5.999495,1.588658,0.0,0.0,34.95046961,1.359704311,0.0,0.0,0.0,2.0
304,Non - Fraud,0.0,0.0,17.65,1,1,0,0.05,0.05,0.049418,0.049418468,0.000581532,0.0,0.0,0.0,0.0,0.0
305,Non - Fraud,1188.12,9073.02,133394.83,13,13,0,1.001139,1.000368,0.999397,12.99216621,0.012623622,0.0,0.0,0.0,0.0,0.0
306,Non - Fraud,0.0,0.0,8.47,1,1,0,0.002535,0.002535,0.002,0.002,0.00053479,0.0,0.0,0.0,0.0,0.0
307,Non - Fraud,217.16,95146.07,286741.15,6,3,0,30.0,10.231283,5.115166,30.69099859,0.00285141,0.0,0.0,0.0,0.0,0.0
308,Non - Fraud,159.34,0.3,319.28,2,2,0,61.80289300000001,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
309,Non - Fraud,0.0,3470.08,229025.48,0,66,1,1.0036770000000002,0.8938780000000001,0.0,0.0,58.99594939,6.933541604,0.0,0.0,0.0,3.0
310,Non - Fraud,17.53,4277.57,377969.45,88,88,0,1.017179,0.963508,0.962964,84.74084829,0.047891758,10003.0,0.0,0.0,0.0,1.0
311,Non - Fraud,5.13,3733.57,127115.7,34,34,0,1.000945,0.385352,0.384883,13.086019699999998,0.015961896,0.0,0.0,0.0,0.0,0.0
312,Non - Fraud,0.0,0.0,89.1,1,1,0,0.105,0.105,0.101956,0.10195578,0.00304422,0.0,0.0,0.0,0.0,0.0
313,Non - Fraud,0.0,0.0,96.47,1,1,0,1.116753,1.116753,1.114553,1.11455294,0.0022,0.0,0.0,0.0,0.0,0.0
314,Non - Fraud,105.03,0.0,315.08,3,1,0,101.0,101.0,33.666179,100.9985356,0.001464437,0.0,0.0,0.0,0.0,0.0
315,Non - Fraud,7239.17,6318.81,978386.27,95,46,0,19.982753,5.715694999999998,2.891069,274.65152,-11.72956474,1059205.774,972603.3166,0.0,13.0,36.0
316,Non - Fraud,0.0,16355.46,228976.47,0,14,1,6.99,1.215699,0.0,0.0,17.01979,0.0,0.0,0.0,0.0,0.0
317,Non - Fraud,3.94,2150.4,1290435.98,595,599,0,100.0,4.267958,4.29599,2556.114161,0.392672113,32345.0,0.0,0.0,0.0,1.0
318,Non - Fraud,7353.09,1990.53,583775.97,71,31,0,30.0599,9.795025,4.27565,303.57117,0.07460055,1254135.674,1250908.014,0.0,22.0,33.0
319,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0
320,Non - Fraud,3487.85,4670.31,1053406.38,140,121,0,822.28,89.609844,75.203455,10528.48376,314.3073876,33485717.22,18783966.09,0.0,28.0,74.0
321,Non - Fraud,0.0,4833.24,517157.15,0,107,1,1.5442049999999998,0.402959,0.0,0.0,43.11659415,4.011857633,0.0,0.0,0.0,6.0
322,Non - Fraud,0.91,8800.32,52807.35,6,6,0,1.072364,0.757961,0.756981,4.541885663,0.00588,0.0,0.0,0.0,0.0,0.0
323,Non - Fraud,3848.67,3740.95,683633.3,130,49,0,10.0,1.200682,0.462046,60.066,-1.232558846,9493.355128,11975.1,0.0,34.0,27.0
324,Non - Fraud,0.0,3753.81,198952.03,0,53,1,1.04823,0.466382,0.0,0.0,24.71822898,0.301530253,0.0,0.0,0.0,1.0
325,Non - Fraud,0.0,0.0,0.0,0,1,0,14.17769,14.17769,0.0,0.0,14.17769,1093.894637,0.0,0.0,0.0,11.0
326,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Non - Fraud,0.0,0.0,22076.73,1,1,0,1.0,1.0,0.999559,0.999559,0.000441,0.0,0.0,0.0,0.0,0.0
328,Non - Fraud,0.0,0.0,4.85,1,1,0,0.522317,0.522317,0.521875,0.521875,0.00044176,0.0,0.0,0.0,0.0,0.0
329,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Non - Fraud,0.0,0.0,184.85,1,1,0,0.68993,0.68993,0.6877300000000001,0.68773031,0.0022,0.0,0.0,0.0,0.0,0.0
331,Non - Fraud,12.73,4857.83,14611.68,3,3,0,5.99,2.9930000000000003,2.992545,8.977635000000003,0.001365,0.0,0.0,0.0,0.0,0.0
332,Non - Fraud,2011.12,4215.1,183811.1,39,25,0,58.697202,14.853563,9.520765,371.3098466,0.029221478,2221.956274,2221.318067,0.0,7.0,4.0
333,Non - Fraud,1.51,0.07,4.67,3,2,0,1475.122926,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
334,Fraud,0.0,552.79,562550.65,1,39,0,9.0,1.170533,0.0,0.0,45.65080346,1601.087013,2.087013428,0.0,1.0,7.0
335,Non - Fraud,3861.13,10782.61,295935.23,18,21,0,10.7682,1.767729,2.588309,46.58955665,-9.46724285,1.4687498,0.0,0.0,0.0,2.0
336,Non - Fraud,1715.49,22737.85,908610.62,79,34,0,7.5,2.293278,0.952491,75.24682,2.72462223,77178.30235,41395.82017,0.0,6.0,30.0
337,Non - Fraud,164.14,0.82,329.92,2,2,0,97.171619,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
338,Non - Fraud,1.17,1.2,5.9,3,2,0,1252.679868,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
339,Non - Fraud,0.0,0.0,5.0,1,1,0,0.821219,0.821219,0.8207469999999999,0.820746894,0.000471636,0.0,0.0,0.0,0.0,0.0
340,Non - Fraud,0.0,1399.87,188982.3,0,135,1,1.019942,0.243542,0.0,0.0,32.87813819,1.7328802769999998,0.0,0.0,0.0,2.0
341,Fraud,0.0,45.85,2211.2,1,7,0,1.64307,0.534597,3.741129,3.74112933,0.00105,1.337,0.0,0.0,0.0,1.0
342,Fraud,0.0,457.17,940.23,1,2,0,2.257062,1.6785310000000002,3.356037,3.35603741,0.001025,0.0,0.0,0.0,0.0,0.0
343,Non - Fraud,0.0,0.0,83.92,1,1,0,14.0,14.0,13.9978,13.9978,0.0022,0.0,0.0,0.0,0.0,0.0
344,Non - Fraud,10997.9,3494.95,335387.67,27,11,0,20.084527,4.550276,1.852859,50.0271928,0.025845027,10066.39641,10022.80342,0.0,4.0,16.0
345,Non - Fraud,11.23,5379.47,21562.82,4,4,0,1.2,0.94975,0.949289,3.797155901,0.001844099,0.0,0.0,0.0,0.0,0.0
346,Fraud,0.0,0.0,0.0,0,1,0,0.002418,0.002418,0.0,0.0,0.002418228,13.37,0.0,0.0,0.0,1.0
347,Non - Fraud,2.58,3274.75,298210.97,81,91,0,291.99,15.395501,17.338454000000002,1404.414751,-3.424122821,600.0,0.0,0.0,0.0,1.0
348,Non - Fraud,19.94,7463.48,329190.57,40,44,0,505.52419,31.586474,34.816429,1392.657176,-2.8523231,0.0,0.0,0.0,0.0,0.0
349,Fraud,54632.48,5115.53,129727.1,2,4,0,0.009,0.003067,0.005505,0.01100957,0.00126,0.0,0.0,0.0,0.0,0.0
350,Non - Fraud,946.38,7394.37,332330.22,23,42,0,1.101539,0.940871,1.717611,39.50505367,0.011536029,1134.969401,0.0,0.0,0.0,8.0
351,Non - Fraud,16.9,0.0,50.7,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
352,Fraud,251.6,129.04,8703.37,11,46,0,5.2343730000000015,1.1369479999999998,4.7537410000000015,52.29114716,0.008463,0.0,0.0,0.0,0.0,0.0
353,Non - Fraud,0.0,0.0,2.38,1,1,0,1.21,1.21,1.2095280000000002,1.209528364,0.000471636,0.0,0.0,0.0,0.0,0.0
354,Non - Fraud,19970.29,9502.19,126426.23,3,7,0,700.759046,113.249372,264.24809300000004,792.7442804,0.001323,0.0,0.0,0.0,0.0,0.0
355,Non - Fraud,0.0,0.0,0.0,0,1,0,0.033087,0.033087,0.0,0.0,0.03308699,0.0,0.0,0.0,0.0,0.0
356,Non - Fraud,9725.29,13703.31,705078.12,57,11,0,150.0,57.85909100000001,16.264560999999997,927.08,-290.63,267577.6186,123856.9,0.0,4.0,26.0
357,Non - Fraud,1698.92,2127.67,793491.68,40,341,0,2.779804,0.859973,7.33078,293.2311878,0.019640553,22488.43592,100.7733599,0.0,2.0,10.0
358,Non - Fraud,93855.18,2501.28,230232.18,2,17,0,0.043736,0.016063,0.136059,0.272117945,0.000955525,0.0,0.0,0.0,0.0,0.0
